title,description,show_type,tags,year,length,rating,votes,countries,link,image_link
Purpurowe serca / Purple Hearts (2022),"Choć więcej ich dzieli niż łączy, początkująca piosenkarka i autorka tekstów oraz żołnierz marines bez pamięci się w sobie zakochują.",Film,"Dramat, Muzyczny, Romans",2022,122,7.3,1,USA,https://cda-hd.cc/57040/purpurowe-serca-purple-hearts-2022-online/,https://image.tmdb.org/t/p/w185/4JyNWkryifWbWXJyxcWh3pVya6N.jpg
Duchy moich byłych / Ghosts of Girlfriends Past (2009),Lekkoducha Connora podczas ślubu brata odwiedzają duchy jego byłych dziewczyn.,Film,"Fantasy, Komedia, Romans",2009,100,5.8,90,USA,https://cda-hd.cc/57034/duchy-moich-bylych-ghosts-of-girlfriends-past-2009-online/,https://image.tmdb.org/t/p/w185/yNn5NjNQF8m7w05Jqk2kEW2XOfU.jpg
Sześć żon i jeden pogrzeb / The Six Wives of Henry Lefay (2009),"Barbara Lefay (Elisha Cuthbert) od roku nie kontaktuje się ze swoim ojcem, niepoprawnym kobieciarzem Henry’m (Tim Allen). Dziewczyna ma dosyć jego nieodpowiedzialnych wyskoków i kolejnych miłosnych zawirowań. Jednak kiedy dowiaduje się, że Henry zginął podczas skoku spadochronowego, pełna wyrzutów sumienia wraca do rodzinnego miasta, aby oddać ojcu hołd, organizując idealny pogrzeb. Jednak na miejscu okazuje się, że wykonanie tego zadania będzie graniczyło z cudem… Każda z sześciu żon Henry’ego (pięć ex i jedna aktualna) ma swoją wizję pogrzebu oraz miejsca wiecznego odpoczynku męża. Żałoba coraz bardziej przypomina pole walki, a o kompromisie nie ma mowy.",Film,Komedia,2009,95,5.1,3,USA,https://cda-hd.cc/57004/szesc-zon-i-jeden-pogrzeb-the-six-wives-of-henry-lefay-2009-online/,https://image.tmdb.org/t/p/w185/gDBiSdKWrN5Z3rfHkskvogExq1L.jpg
Jak zadowolić kobietę / How to Please a Woman (2022),"Kiedy jej całkowicie męski biznes wymyka się spod kontroli, dojrzała kobieta musi przyjąć własną seksualność, jeśli ma stworzyć dla siebie nowe życie.",Film,Dramat,2022,107,6.2,506,Australia,https://cda-hd.cc/57002/jak-zadowolic-kobiete-how-to-please-a-woman-2022-online/,https://image.tmdb.org/t/p/w185/mijmYB50GXXpBSPYABGzJWVcAMr.jpg
Ul / Hive / Zgjoi (2021),"Mąż Fahrije zaginął w czasie wojny w Kosowie. Założyła małą firmę, aby utrzymać rodzinę, ale musi walczyć z patriarchalnym społeczeństwem.",Film,Dramat,2021,84,7.1,2,"Kosovo, Switzerland, Albania, North Macedonia",https://cda-hd.cc/56978/ul-hive-zgjoi-2021-online/,https://image.tmdb.org/t/p/w185/6ScDdXlX1wxR0aJpfVN2k5fd2Oc.jpg
W imię Allaha / The Shift (2020),"Zespół ratowników medycznych zajmuje się młodym mężczyzną rannym w ataku, nie podejrzewając, że jest on terrorystą.",Film,"Dramat, Thriller",2020,83,5.6,201,"Italy, Belgium",https://cda-hd.cc/56976/w-imie-allaha-the-shift-2020/,https://image.tmdb.org/t/p/w185/7kiR7TXznkZGOjfOtSexoH6K2NP.jpg
Powrót do tamtych dni (2021),"Po latach emigracji do USA wraca do Wrocławia ojciec 14-letniego Tomka. Oprócz pieniędzy przywozi swoją chorobę alkoholową, która stopniowo niszczy ich rodzinę.",Film,Dramat,2021,104,7.2,295,Poland,https://cda-hd.cc/56974/powrot-do-tamtych-dni-2021/,https://image.tmdb.org/t/p/w185/qEgzCJcdAgqdGPnwOEJwul0mKw.jpg
Anything’s Possible (2022),"Trans licealistka Kelsa jest na ostatnim roku liceum, gdy zakochuje się w niej nerdowaty kolega z klasy.",Film,Romans,2022,96,4.4,430,USA,https://cda-hd.cc/56968/anythings-possible-2022-online/,https://image.tmdb.org/t/p/w185/aLeswI1zxf2xN5iIdcJpqx9XEnX.jpg
Gray Man (2022),"Nieuchwytny oficer CIA odkrywa kompromitujące sekrety agencji. Jego śladem rusza bezwzględny agent socjopata, który wyznaczył nagrodę za jego głowę.",Film,"Akcja, Thriller",2022,122,6.6,18,"Czech Republic, USA",https://cda-hd.cc/56963/gray-man-2022-online/,https://image.tmdb.org/t/p/w185/13r1DFhfL0qufFjXnrvWuh6qKqH.jpg
Violet (2021),"Młoda kobieta uświadamia sobie, że wszystkie jej życiowe decyzje były podyktowane strachem. Postanawia od teraz postępować zupełnie inaczej, aby odkryć swoją prawdziwą osobowość.",Film,Dramat,2021,92,5.9,991,USA,https://cda-hd.cc/56961/violet-2021-online/,https://image.tmdb.org/t/p/w185/h88HvuJGmbz6ABBFHoltN4Ratib.jpg
Jurassic World Dominion (2022),"Dinozaury żyją i polują teraz razem z ludźmi na całym świecie. Ta krucha równowaga zmieni przyszłość i raz na zawsze okaże się, czy ludzie mają pozostać największymi drapieżnikami na planecie.",Film,"Akcja, Przygodowy, Sci-Fi, Thriller",2022,147,5.6,100,"USA, China, Malta",https://cda-hd.cc/56922/jurassic-world-dominion-2022-online/,https://image.tmdb.org/t/p/w185/3i5rHe44lA2wwkC4Bmpxcc575H7.jpg
Czarny telefon / The Black Phone (2021),"13-latek zostaje porwany i uwięziony w piwnicy. Nagle zaczyna odbierać połączenia od poprzednich ofiar, na niepodłączonym telefonie.",Film,"Horror, Thriller",2021,103,7.1,49,USA,https://cda-hd.cc/56959/czarny-telefon-the-black-phone-2021-online/,https://image.tmdb.org/t/p/w185/bXhs4x9FNbOOWqDZwiODbAdkcTd.jpg
Obiekt / The Subject (2020),"Odnoszący sukcesy biały twórca dokumentów musi ponieść konsekwencje swojego ostatniego filmu, w którym nagrano na taśmę morderstwo czarnoskórego nastolatka.",Film,Dramat,2020,119,4.8,199,USA,https://cda-hd.cc/56956/obiekt-the-subject-2020-online/,https://image.tmdb.org/t/p/w185/lH4BzEAqYacBSF39AR5EeLXpXRb.jpg
3 from Hell (2019),"Bękarty uchodzą cało ze strzelaniny i trafiają za kraty. Po 10 latach, gdy Spaulding kończy na krześle elektrycznym, Otis dzìeki przyrodniemu bratu ucieka z więzienia, opracowując plan wydostania Baby.",Film,"Akcja, Horror",2019,115,5.4,15,USA,https://cda-hd.cc/56950/3-from-hell-2019-online/,https://image.tmdb.org/t/p/w185/wWWjBJbORsB9xt17eXmYEYhinux.jpg
"Mark, Mary And Some Other People (2021)",Przypadkowe spotkanie dwójki znajomych szybko przeradza się w głębokie uczucie.,Film,Komedia,2021,90,5.7,252,USA,https://cda-hd.cc/56954/mark-mary-and-some-other-people-2021/,https://image.tmdb.org/t/p/w185/3kbBVx5MRaPq7sN01CR4dF6quqj.jpg
Oczekiwanie / The Wait / Odotus (2021),"Opowieść o kobiecie, która toczy pełną emocji walkę pomiędzy rozsądkiem a namiętnością.",Film,"Dramat, Romans",2021,101,5.7,71,Finland,https://cda-hd.cc/56952/oczekiwanie-the-wait-odotus-2021/,https://image.tmdb.org/t/p/w185/4MxxI4a17DdXNhTvWj2XEM3vpjC.jpg
Zombies 3 / Z-O-M-B-I-E-S 3 (2022),"Zombie Zed oczekuje stypendium sportowego, podczas gdy Addison przygotowuje się do międzynarodowych zawodów cheerleaderek. Nagle w pobliżu Seabrook pojawiają się istoty pozaziemskie.",Film,"Familijny, Muzyczny, Romans",2022,88,5.3,958,USA,https://cda-hd.cc/56938/zombies-3-z-o-m-b-i-e-s-3-2022-online/,https://image.tmdb.org/t/p/w185/8UilWGTVg9cGAQ6bSTPLAvqbUhr.jpg
Perswazje / Persuasion (2022),"Osiem lat temu Anne Elliot dała się przekonać, żeby nie wychodzić za przystojniaka z biednej rodziny. Czy gdy spotkają się znowu, znowu zrezygnuje z szansy na miłość?",Film,"Dramat, Romans",2022,107,5.6,7,USA,https://cda-hd.cc/56934/perswazje-persuasion-2022-online/,https://image.tmdb.org/t/p/w185/s99WrKSEVR4RVvwm5Zn2cqrHTMM.jpg
Piraci: Ostatni królewski skarb / The Pirates: The Last Royal Treasure (2022),"Dzielna załoga piratów z Joseon stawia czoła burzliwym wodom, zagadkowym wskazówkom oraz wojowniczymi rywalom w poszukiwaniu zaginionego na morzu królewskiego złota.",Film,"Akcja, Komedia, Przygodowy",2022,126,6.0,3,South Korea,https://cda-hd.cc/56931/piraci-ostatni-krolewski-skarb-the-pirates-the-last-royal-treasure-2022-online/,https://image.tmdb.org/t/p/w185/gdZV5CBBoJujueY7caMuCSuFdO1.jpg
Nie opuszczaj mnie / Don’t Make Me Go (2022),"Samotny ojciec dowiaduje się, że ma zaawansowanego raka mózgu. Przekonuje córkę do wspólnej podróży z Kalifornii do Nowego Orleanu, gdzie mieszka jej matka, która porzuciła ich wiele lat temu.",Film,Dramat,2022,109,6.5,711,USA,https://cda-hd.cc/56928/nie-opuszczaj-mnie-dont-make-me-go-2022/,https://image.tmdb.org/t/p/w185/lUPrLn7g5x0jrPP5pZWMVGlQy2s.jpg
Morderca mojej córki / My Daughter’s Killer (2022),Po dekadach walki o postawienie zabójcy córki przed sądem we Francji i Niemczech ojciec posuwa się do ostateczności.,Film,"Dokumentalny, Kryminał",2022,83,6.9,541,France,https://cda-hd.cc/56925/morderca-mojej-corki-my-daughters-killer-2022-online/,https://image.tmdb.org/t/p/w185/ahZ3u1rrhPS0pistDBVDjCAxrnB.jpg
Ustawka / Fixed (2021),"Hazardzista (Nicholas Clarke) chce opuścić miasto, aby zacząć nowe życie. Niespodziewanie jednak zostaje uwięziony w miejscu, z którego ciężko mu będzie się wydostać…",Film,Thriller,2021,80,5.9,70,UK,https://cda-hd.cc/56918/ustawka-fixed-2021-online/,https://image.tmdb.org/t/p/w185/d1sCaIV2MIu2QeUZybsGoVRpoQa.jpg
"Milion Sposobów, jak Zginąć na Zachodzie / A Million Ways to Die in the West (2014)","Arizona, rok 1882. Okres, w którym łatwo zarobić można tylko kulkę. Albert to łagodny hodowca owiec, który całkowicie nie pasuje do ciężkich czasów, w jakich przyszło mu żyć. Nie dość, że cierpi z powodu swojej bardzo niskiej samooceny, to jego dziewczyna właśnie zostawiła go dla miejscowego wąsatego fryzjera . Niespodziewanie do miasta przyjeżdża piękna i tajemnicza kobieta , która pomoże Albertowi odnaleźć w sobie siłę, która odmieni jego życie – niestety, jej tropem podąża mąż, znany przestępca, który bardzo szybko sprawdzi odwagę prostego farmera.",Film,"Komedia, Western",2014,116,6.1,188,USA,https://cda-hd.cc/56915/milion-sposobow-jak-zginac-na-zachodzie-a-million-ways-to-die-in-the-west-2014-online/,https://image.tmdb.org/t/p/w185/kAKWV8crR9pCHdbEsvyBvTMSjpy.jpg
Nieuchwytny cel / Assassin X / The Chemist (2016),"Podstarzały zabójca dostaje kolejne zlecenie. Kiedy odmawia jego wykonania, sam staje się celem.",Film,Akcja,2016,102,3.6,238,USA,https://cda-hd.cc/56913/nieuchwytny-cel-assassin-x-the-chemist-2016/,https://image.tmdb.org/t/p/w185/3OCEoSyBUwT21d8kNNHFdwakis5.jpg
Ostatnia Szansa / Last Looks (2021),"Niegdyś czołowy detektyw LAPD, Charlie Waldo (Charlie Hunnam) postanowił całkowicie odciąć się od społeczeństwa. Samotnie mieszka w maleńkiej chatce położonej na wzgórzu ponad miastem, które niegdyś było jego domem.
Spokój przerywa jednak pojawienie się byłej kochanki Charlie’go, która prosi go o pomoc w rozwiązaniu sprawy znanego aktora telewizyjnego Alastaira Pincha (Mel Gibson), który został oskarżony o zamordowanie swojej żony. On sam jednak nic z tego nie pamięta.",Film,"Kryminał, Thriller",2021,110,5.7,6,USA,https://cda-hd.cc/56893/ostatnia-szansa-last-looks-2021-online/,https://image.tmdb.org/t/p/w185/ud0XdA2xAghDR66j3I84DnNlC2g.jpg
Księżniczka / The Princess (2022),"Pełna akcji przygoda rozgrywająca się w baśniowym świecie opowiada o tym, jak hart ducha uzdolnionej i groźnej młodej królewny zostaje wystawiony na próbę. Gdy piękna, obdarzona silną wolą młoda królewna odmawia poślubienia okrutnego socjopaty, z którym została zaręczona, zostaje porwana i zamknięta w odległej wieży zamku swojego ojca. Gdy wzgardzony, mściwy zalotnik zamierza przejąć tron jej ojca, królewna musi chronić swoją rodzinę i ocalić królestwo, bez względu na cenę.",Film,"Akcja, Dramat, Fantasy, Thriller",2022,94,5.7,90,USA,https://cda-hd.cc/56890/ksiezniczka-the-princess-2022-online/,https://image.tmdb.org/t/p/w185/9pCoqX24a6rE981fY1O3PmhiwrB.jpg
Beauty (2022),"Młoda piosenkarka u progu obiecującej kariery czuje się rozdarta pomiędzy apodyktyczną rodziną, presją w branży i uczuciem do swojej dziewczyny.",Film,"Dramat, Romans",2022,95,3.6,206,USA,https://cda-hd.cc/56885/beauty-2022/,https://image.tmdb.org/t/p/w185/yjAXHyMz0JZzYiQP7q1fT5kXLif.jpg
Rozpustnik / The Libertine (2004),"Hrabia John Wilmot wiedzie życie pełne rozpusty i wszelkich używek, a w swoich utworach literackich nierzadko ośmiesza samego króla.",Film,"Biograficzny, Dramat, Historyczny, Romans",2004,114,6.2,36,"UK, Australia",https://cda-hd.cc/56883/rozpustnik-the-libertine-2004-online/,https://image.tmdb.org/t/p/w185/3eiFFCwIXbWUEE4D31bDu5sz9sG.jpg
High-Rise (2015),"Doktor Laing wprowadza się do luksusowego apartamentowca. Pełen przepychu, zakrapianych imprez i szalonych orgii raj szybko zmienia się w prawdziwe piekło.",Film,"Dramat, Sci-Fi",2015,119,5.5,42,"UK, Belgium",https://cda-hd.cc/56861/high-rise-2015-online/,https://image.tmdb.org/t/p/w185/h8d92L9T5Ty8olbkGGeqXIpzaj0.jpg
Zagrożony / Endangered (2022),"Dokument „Zagrożony” jest filmową kroniką życia czterech dziennikarzy, którzy żyją i pracują w demokratycznych krajach, gdzie wolność prasy była tradycyjnie uważana za „pewnik”. Z powodu zalewającej Internet dezinformacji oraz powszechnego oczerniania prasy przez światowych przywódców, rośnie nieufność w stosunku do tradycyjnych mediów, a dziennikarze coraz częściej napotykają na problemy typowe dla stref działań wojennych lub państw rządzonych autokratycznie.",Film,Dokumentalny,2022,90,5.4,62,USA,https://cda-hd.cc/56847/zagrozony-endangered-2022/,https://image.tmdb.org/t/p/w185/rrlPfJ4e7Oddw3NaagbrKtxR4y3.jpg
Fam / La Mif / The Fam (2021),"Grupa nastoletnich dziewcząt zostaje umieszczona w domu opieki z pracownikami socjalnymi. Choć mieszkają pod jednym dachem, nigdy się nie wybrały. To doświadczenie z oczywistych względów wywołuje wiele napięć.",Film,Dramat,2021,112,7.0,186,Switzerland,https://cda-hd.cc/56841/fam-la-mif-the-fam-2021-online/,https://image.tmdb.org/t/p/w185/8xAR06zA2ZcCpWentnWuWaLDIxB.jpg
The Standoff at Sparrow Creek (2018),"Podczas pogrzebu zostaje otworzony ogień, giną ludzie. Do tartaku będącego kwaterą główną grupy paramilitarnej zjeżdżają jej członkowie, by ustalić tożsamość strzelca.",Film,"Dramat, Kryminał, Thriller",2018,88,6.1,4,USA,https://cda-hd.cc/56838/the-standoff-at-sparrow-creek-2018-online/,https://image.tmdb.org/t/p/w185/uCyDJGQ54vcCclNqa6nLcSqH3DQ.jpg
Wschodząca gwiazda / Rise (2022),Po wyemigrowaniu z Nigerii do Grecji Charles i Vera Antetokounmpo rozpoczynają swoją przygodę z koszykówką.,Film,"Biograficzny, Dramat, Sportowy",2022,113,7.2,2,USA,https://cda-hd.cc/56835/wschodzaca-gwiazda-rise-2022-online/,https://image.tmdb.org/t/p/w185/czXyMcmiulyZjhYAnnMwVhFCvN.jpg
Olga (2021),"Jest 2013 rok. Olga ma 15 lat i jest ukraińską gimnastyczką, która uprawia tę dyscyplinę z prawdziwą pasją. Przebywając na zgrupowaniu w Szwajcarii, dokłada wszelkich starań, aby jak najlepiej wpasować się do drużyny narodowej. W tym czasie w Kijowie zawiązuje się ruch społeczny Euromajdan, który niespodziewanie wciąga w swoje tryby wszystkie bliskie jej osoby. W czasie, gdy Olga przygotowuje się do Mistrzostw Europy, w jej życie wkracza rewolucja, która zmiata wszystko, co stoi na jej drodze…",Film,"Dramat, Sportowy",2021,85,7.0,517,"Switzerland, France, Ukraine",https://cda-hd.cc/56828/olga-2021-online/,https://image.tmdb.org/t/p/w185/weLIf43ZUoGj1SuI3PLLlYSZW6L.jpg
Kontratak / Blowback (2022),"Nick Mullins (Cam Gigandet) zaplanował idealny? skok. Ma kupca na fanty. Ma swoją dziewczynę Veronicę (Michele Plaia) u boku, ale jeszcze potrzebuje załogi do wykonania zadania. Problem w tym, że jego dziewczyna i zwerbowany lider załogi Jack (Randy Couture) mają inne pomysły. W miarę jak „praca” idzie na przód, Nicka dosięga grad kul. Pozostawiają Nicka na pewną śmierć. Załoga ucieka z banku i przejmuje plan Nicka na wielką wypłatę. Tylko jeden problem, Nick nie całkiem zginął i w wyścigu o życie szuka jeszcze zemsty. Gdy zbliża się policja i FBI, Nick zwraca się do tych samych ludzi, których próbował obrabować, aby pomogli mu w zemście. Jeśli przeżyje, może się zemścić.",Film,"Akcja, Kryminał, Thriller",2022,93,4.3,153,USA,https://cda-hd.cc/56807/kontratak-blowback-2022-online/,https://image.tmdb.org/t/p/w185/87VZeYnyNFQrXz6d6bbU5tOXQ88.jpg
Projektantka / The Dressmaker (2015),"Wytworna kobieta wraca do rodzinnego miasteczka w Australii z planem zemsty na ludziach, którzy ją skrzywdzili.",Film,Dramat,2016,118,7.1,19,Australia,https://cda-hd.cc/1266/projektantka-the-dressmaker-2015/,https://image.tmdb.org/t/p/w185/9RuLiI9xjxXzEqlIJHR9kldPbtg.jpg
Nigdy nie jest za pózno / Ricki and the Flash (2015),Podstarzała gwiazda rocka próbuje odbudować więź ze swoją córką.,Film,"Dramat, Komedia, Muzyczny",2015,101,6.0,15,USA,https://cda-hd.cc/1440/nigdy-nie-jest-za-pozno-ricki-and-the-flash-2015/,https://image.tmdb.org/t/p/w185/gosuuhcEBbfQeTkkxGDugA8d0hz.jpg
Panama (2022),"1989 rok. Stany Zjednoczone właśnie planują inwazję na Panamę. Becker, były żołnierz piechoty morskiej i wrażliwy twardziel, który przeżywa trudne chwile po śmierci żony, podejmuje się najtrudniejszego zadania w swoim życiu. Wynajęty przez agenta CIA wchodzi w niebezpieczny świat handlu bronią, a ściśle tajna misja niespodziewanie odkrywa przed nim prawdziwą naturę władzy. Panama? to trzymający w napięciu thriller polityczny, którego bezsprzecznym atutem jest udział Mela Gibsona oraz Cole?a Hausera gwiazdora bardzo popularnego serialu Yellowstone?.",Film,"Akcja, Thriller",2022,94,3.3,1,"Puerto Rico, USA, UK",https://cda-hd.cc/56798/panama-2022/,https://image.tmdb.org/t/p/w185/u9DzgsmssidygWuORgYzhi317vj.jpg
Fatalna miłość / Doom of Love / Askin Kiyameti (2022),"Po tym jak jego agencja reklamowa zbankrutowała, zadłużony Firat zakochuje się w poznanej na kursie jogi piosenkarce i wyrusza z nią w podróż ku samorealizacji.",Film,"Dramat, Romans",2022,100,4.8,343,Turkey,https://cda-hd.cc/56796/fatalna-milosc-doom-of-love-askin-kiyameti-2022-online/,https://image.tmdb.org/t/p/w185/sdv1uv8UgvgeFKW6n7SxbopWtA4.jpg
Pan Wilk i spółka. Bad Guys / The Bad Guys (2022),"Panowie Wilk, Wąż, Pirania, Rekin oraz Tarantula postanawiają zakończyć swoją kryminalną aktywność i przewartościować swoje życie.",Film,"Animacja, Familijny, Komedia, Przygodowy",2022,100,6.9,22,USA,https://cda-hd.cc/56794/pan-wilk-i-spolka-bad-guys-the-bad-guys-2022/,https://image.tmdb.org/t/p/w185/eE7eQBmtvhhzuf0VpcK2acGe4xJ.jpg
Przemytniczka / Bootlegger (2021),"Mani jest należącą do rdzennej społeczności studentką prawa, która wraca do swojej rezerwatu w Quebecu, by wesprzeć referendum dotyczące sprzedaży alkoholu. Stawia ją to w opozycji z Laurą, przemytniczką, która czerpie zyski ze sprzedaży alkoholu.",Film,Dramat,2021,81,6.2,47,Canada,https://cda-hd.cc/56790/przemytniczka-bootlegger-2021-online/,https://image.tmdb.org/t/p/w185/gzES9GEP5fy4kHf0CKQ3e9jIHAi.jpg
Dla Samy / For Sama (2019),Dokument nakręcony przez mamę urodzonej w Aleppo Samy pokazuje brutalność trwającej wojny oraz próbę normalnego życia przy nieustajacym zagrożeniu.,Film,"Dokumentalny, Wojenny",2019,100,8.5,11,"UK, Syria, USA",https://cda-hd.cc/56784/dla-samy-for-sama-2019-online/,https://image.tmdb.org/t/p/w185/mDna51F8QfrJFZOgPGQUz3VKqsB.jpg
Chip i Dale: Brygada RR / Chip ‚n Dale: Rescue Rangers (2022),"Trzydzieści lat po zakończeniu popularnego programu telewizyjnego, wiewiórki Chip i Dale żyją zupełnie inaczej. Kiedy członek obsady z oryginalnego serialu w tajemniczy sposób znika, para musi ponownie się zjednoczyć, aby uratować przyjaciela.",Film,"Animacja, Familijny, Komedia, Przygodowy, Tajemnica",2022,97,7.0,29,USA,https://cda-hd.cc/56781/chip-i-dale-brygada-rr-chip-n-dale-rescue-rangers-2022-online/,https://image.tmdb.org/t/p/w185/4KJ3eUijnIv3wQ7cO4sOwwAhI31.jpg
